10718 entries
35 namespaces
8867 values

Namespace Global (9940 keys)
	A2B0C5B2490433FB57B3008A2A36ECB9 = "        nollaa        "
	E81ED2784D8DEE122FB644992C7E6771 = "Okei tämä ei ole tapahtumassa!"
	AB7309534DA84479EB128ABA76C07E22 = "Okei meillä on tukkeutunut putki! Korjatkaa se, jotta kerääminen jatkuu!"
	17DEA7E04E6564D954F1DA9C025D11ED = "Noniin! Nyt pitää etsiä ruskeaa maata ja kaivautua sen läpi! "
	899F1FE84F3969ADED4524A6A6039C2E = "No niin! Nyt pitäis etsiä ruskeaa maata ja kaivautuu sen läpi! "
	2888AA3641B4D8ED77F729AE5D4A7D9A = "Okei! Kuka ei eilen käynyt suihkussa?"
	9AF1A21A4899611B086281BABF11B43B = "Okei, tämä ei ole tapahtumassa!"
	CF8C7C3940BD2EF6F679BB95C3908A3B = "Okei, tämä ei ole tapahtumassa!"
	0D2C3A6047E0E7B92B10E5954B78F6FE = "Okei, annas kun kerron sinulle salaisuuden! Poraajat eivät oikeasti syö kiviä aamupalaksi! Hullua, eikö?"
	477001E84F5736AC4418E7964EA129F8 = "Olette ilmoittautuneet saattuetyöhön, tiimi. Kohteemme on eräs Ommoranin sydänkivi, ja teidän työnne on suojella ja hoitaa poratraktoria samalla, kun se kaivaa reittiä sitä kohti. Valmistautukaa!"
	4FF5F70B41BBE9DBC9010B9A2B00E4DE = "Okei, tämä ei ole onnistumassa!"
	7631792F4E56233E91D6F2A7D3DB1492 = "Okei, tämä ei ole onnistumassa!"
	27CCDF154AA66F06571924BE250D1548 = "Okei, meillä on tukkeutunut putki! Korjatkaa se, jotta kerääminen jatkuu!"
	40B9B91F492C1B6EF9B9A7AEC410B8D8 = "Okei, meillä on tukkeutunut putki! Korjatkaa se, jotta kerääminen jatkuu!"
	9737B0EF499E33B507A379BA536C343A = "Okei, putkiston kanssa on ongelma! Korjatkaa se, jotta kerääminen jatkuu!"
	34D3B01243BE5B8813039DBB60F83C1B = "Oktoberfest-fedora"
	E8B832334C9C59E1B67E86B92B2B1314 = "Vanha"
	249A9D7C49B894C48DB5D885AE263713 = "OMEN -modulaarinen tuhoaja!"
	5BBA19D94AE1F70710C48891339C439C = "Ommoranin sädettäjä"
	9BD06C004C5A0F4ADDEA528DFBC97952 = "Ommoranin sädettäjä"
	055BF03E4EB1604A8B5E0984A47909FE = "Ommoranin tyvi"
	A769E6194EB1AC08CA6BE0A5795FB11D = "Ommoranin uloke"
	F34ADE064419BF71BF1C2B84E31B6E3B = "Ommoranin sydänkivi tallessa!"
	40909FD94326D150BEF34D8A5F845E8B = "Ommoran sydänkivi"
	48186A864D629C62F12B2688BC51972D = "Ommoranin sydänkivi"
	CDC87A974304895101BEEEB2E3375DE0 = "Ommoranin sydänkivi"
	CCDB9CD44D02304C7F79C2BE4A94857D = "Ommoranin sydänkivi tallessa! Painakaa nappia Muulissa ja lähetämme kuljetuskapselin!"
	31E10C544ED6642730C25B86810FC8B1 = "Ommoranin sydänkivi!"
	4976F0774D21C39E414559958AC0B8F5 = "Ommoranin sydänkivi!"
	8C1FD8EF498A9AC0842E25A2FF13C540 = "Täällä on Ommoran!"
	F5C9841648E2B9E6C0153085F42B9C48 = "Putki päällä!"
	F270F58143F76300F00EA0886EDF3489 = "Olkaa varpaillanne, jätkät! Saattuetyö on alkanut!"
	35ED2B844CCEBA099A553DBBB779A84D = "Näytöllä näkyvä Ohje"
	DE3AE28C45C9AE93F4EA7A8C6D148786 = "Jalostamo"
	53F8B5544F0B7007146AD79387D70C5B = "Paikan päällä jalostaminen"
	E48B2257405FCC8733DA17B9FF90BF8F = "Paikan päällä jalostaminen suoritettu"
	C03801984EB9B6D7D536F3BACDE81C4F = "Pääkoneen käynnistys."
	CE9C0DAF4338CA95B773E18A107015E2 = "Kun matriisiydin on aktivoitu, se pitää täyttää. Hakulennokki on automaattisesti hauduttanut ytimesi yhdellä sinulle aikaisemmin annetuista vaihtoehdoista."
	F2FFAD834ED51343247613925F69730F = "Kun kaikki tarvittavat akvarkit on kerätty, painakaa nappia lähettääksenne kallisarvoinen lasti kotiin."
	2797D8574D15E3F913BCE1B70EE8FC3B = "Heti kun kaikki tavoitteet on korjattu, lähettäkää M.U.L.E hylätylle kuljetuskapselille."
	8762E3E74B0D5CCF46FF81803FAAD508 = "Toisinaan kaltaisesi poikkeuksellinen työntekijä onnistuu todistamaan erityisen arvonsa yhtiölle. Me tunnustamme panoksesi ja haluamme palkita sinut.

Tästä syystä harkitsemme ylentävämme sinut. Ennen sitä sinun on kuitenkin suoritettava muutama hyvin palkitseva korkean riskitason tehtävä. Näistä tehtävistä saatavilla resursseilla voit myös selvittää kaikki voimassaolevat laskusi ja/tai sakkosi DRG: n kirjanpito-osaston kanssa, ennen kuin ylennys voidaan virallisesti myöntää.

- Kunnioittaen, 
Työnjohto"
	986E87284F7DA45D79751A8DF8DFEE24 = "Toisinaan kaltaisesi poikkeuksellinen työntekijä onnistuu todistamaan erityisen arvonsa yhtiölle. Me tunnustamme panoksesi ja haluamme palkita sinut.

Tästä syystä harkitsemme ylentävämme sinut. Ennen sitä sinun on kuitenkin suoritettava muutama hyvin palkitseva korkean riskitason tehtävä. Näistä tehtävistä saatavilla resursseilla voit myös selvittää kaikki voimassaolevat laskusi ja/tai sakkosi DRG: n kirjanpito-osaston kanssa, ennen kuin ylennys voidaan virallisesti myöntää.

- Kunnioittaen, 
Työnjohto"
	FAA3E04641AABD0D764B3C88DF1FB4E3 = "Toisinaan kaltaisesi poikkeuksellinen työntekijä onnistuu todistamaan erityisen arvonsa yhtiölle. Me tunnustamme panoksesi ja haluamme palkita sinut.

Tästä syystä harkitsemme ylentävämme sinut. Ennen sitä sinun on kuitenkin suoritettava muutama hyvin palkitseva korkean riskitason tehtävä. Näistä tehtävistä saatavilla resursseilla voit myös selvittää kaikki voimassaolevat laskusi ja/tai sakkosi DRG: n kirjanpito-osaston kanssa, ennen kuin ylennys voidaan virallisesti myöntää.

- Kunnioittaen, 
Työnjohto"
	FF24FD024955050809A7708370DB971A = "Toisinaan kaltaisesi poikkeuksellinen työntekijä onnistuu todistamaan erityisen arvonsa yhtiölle. Me tunnustamme panoksesi ja haluamme palkita sinut.

Tästä syystä harkitsemme ylentävämme sinut. Ennen sitä sinun on kuitenkin suoritettava muutama hyvin palkitseva korkean riskitason tehtävä. Näistä tehtävistä saatavilla resursseilla voit myös selvittää kaikki voimassaolevat laskusi ja/tai sakkosi DRG: n kirjanpito-osaston kanssa, ennen kuin ylennys voidaan virallisesti myöntää.

- Kunnioittaen, 
Työnjohto"
	865F5F7D4B360F5629EB719C90FBB5FF = "Kun tavoitteet on saavutettu, käyttäkää MULE:n nappia kutsuaksenne kuljetuskapselin."
	F39FC19C4DC25E55024CB89902A7D2DB = "Kun tavoitteet on saavutettu, käyttäkää MULE:n nappia kutsuaksenne kuljetuskapselin."
	571C62954D255A4570D2348C3F47056F = "Kun uhat on neutraloitu, käyttäkää MULE:n nappia kutsuaksenne kuljetuskapselin."
	1691C1544A6F5EB4E1F2289D76C9968A = "Yksi alhaalla!"
	8609CA944A8413052C562086E7C47786 = "Yksi alhaalla!"
	CE6FC0DC4807D1957DDACF82F69E5699 = "Yksi Lehdenlempijä!... ja saisinko sen vedellä ohennettuna?"
	3C62C4B44C8273E83EB1C7A6A6CCEBC5 = "Yksi putkiston osa valmiina! Pumppu yhdistetty jalostamoon!"
	42DE261F42F15615EE38CF85913A80E3 = "Yksi suuri teknosilmä näkee kaiken!"
	0080ECD34BE4ED8D5FD1B0A8E90DB5D1 = "Joku päivä hommaan itselleni oman poratraktorin!"
	53491C9940B5EE73BADBF8972B14DD0F = "Joku päivä hommaan itselleni oman poratraktorin!"
	E51ADE8A4FDB509121F63B8F9A6A7FE2 = "Yksi alhaalla!"
	3A06DB8B48D2A29B620ABD91B0BA5DAB = "Yksi valmis, monta jäljellä!"
	39DB91394D8AA4798DEBE3ACB62928A1 = "Bosco elvyttää kaatuneen kääpiön yhden kerran enemmän."
	8F119F85466448EE6CF76493B3289680 = "Bosco elvyttää kaatuneen kääpiön yhden kerran enemmän."
	533FECE7465F65CE7DB0DFA852428D9D = "Yksi täytetty kanisteri liitetty!"
	596EAA4C460D284931B5D38D9EB7C4DC = "Yhden osuman ihme"
	5766E28648217C189877DBA135932EF4 = "Yksi viimeinen hurraa, ja ripustan hakkuni hyvin! Tai, niin, kunnes löydän kivan, ison luolan itselleni..."
	FE339F6341F03A13F040A4985F147F64 = "Viimeinen tehtävä, ja sitten perustan oman panimon...!"
	4BA454C2458C31CA89AFCB8BB8F6EEC4 = "Yksi este vähemmän!"
	7CD809AF412F29BAE86848AF5E38C543 = "Taas yksi räjähtävä popkornimörkö vyölleni!"
	96570AC5432878FA629835B2B9A38B56 = "Vielä yksi tehtävä ja toimeksianto on tehty. Jatkakaa samaan malliin."
	55F9A4114AE7FB01BCEAAD9117C86EBF = "Yksi tehtävä vielä, niin saat luvan uuteen aseeseen. Jatka samaan malliin."
	E06C2A3442E4C5C54237B5B173E6CED3 = "Yksi suosituimmista "käsittele varoen" -esineistämme. Aktivoituessaan se räjähtää, peittäen suuren alueen raivoisaan tuleen. Näkyä voisi kuvailla lähes miellyttäväksi, elleivät liekit hohkaisi niin kuumina, että ne sulattavat teräksenkin."
	4403327F43D9349F7E90E0B3F3B883F3 = "Yksi putkiston osa antaa periksi! Teidän täytyy pysäyttää vuoto!"
	5FF8D81747E9F0DDE613469664B89123 = "Yksi DRG:n klassisista työjuhdista - kaksoislinkitetty voimapora - tekee selvää jälkeä lähes kaikista niistä onnettomista, joita sen tielle sattuu. Muista, että tämä koskee myös tiimiläisiäsi."
	10F87A45444F419CB6F26985044B46E6 = "Yksi kehittyneimmistä esineistä DRG:n arsenaalissa, nämä automaattiset vartiotykit auttavat takuuvarmasti tuholaistorjunnassa."
	E8EF881D4A31C3F3015EE2A9ACE45DC2 = "Yksi alusta! Valmis käytettäväksi!"
	5355BE16481D9825ED2ED98013AF20A8 = "Yksi raketti kiinnitetty!"
	C04EA2534CAE1DF07D108FA8E0C16E12 = "Yksi raketti on valmis!"
	1E2DD4D9421C63D4ED57299AF1C1DC20 = "Yksi vartiotykki, valmis rakennettavaksi"
	43E8179A42B695A475F303AFB76A1BAC = "Yksi vartiotykki, valmis rakennettavaksi"
	921B2C454560060475424FB80C32B9CC = "Yksi vartiotykki, valmis rakennettavaksi"
	F3D2ADB44A8C8285BC12339103CA6740 = "Yksi vartiotykki, valmis rakennettavaksi!"
	3847EB5049A8D14117C915B2035EFCBE = "Vain Doretta voi porata kuoren läpi!"
	B4700D594FC99A77266D92AE13A0B3C0 = "Vain hakut tepsivät eboniittiötököihin!"
	BA0956B24AC8C43DA308418FDDA0563E = "Vain isäntä voi aloittaa Syväsukelluksen"
	5299A9FF4459A860FC1B3E8466AD1116 = "Ikä tuo viisautta. Tai ainakin polvikivun."
	B653187945B6BCD8E2F235925B9ABC35 = "Eteenpäin ja ylöspäin!"
	17A68BF64AC8F0A78217C9AAB4A5A592 = "Voi kyllä!"
	21F67ABA43AE47797EC70CB5BB1EAD3A = "Voi kyllä!"
	99904D77426C3F565DD99ABFA8E4A1DB = "Voi kyllä!"
	E0D9B09346566EFE7AEF86AF4C92F22A = "Kyllä virkistää."
	527E2590485EE07160D6A2A244A9E43E = "Uuu la huu la, kuunnelkaas jätkät mua, olen hitto haltia!"
	BBE6280242BA0AE8CD69F6B427DC3200 = "Ooooh! Hamstraaja! Tappakaa se! Tappakaa se ennen kuin se pääsee karkuun!"
	EEB02C2843D12CE457A6B89795705C59 = "Oooh - poksauta tuo tahmasiemen!"
	DC06FFF54AD298034CE64EB66E0AA051 = "Oho, tämä on karmaiseva!"
	B51D074E437BBF77C3D2C6BE496580EB = "Ohhoh, ötökät eivät tule tykkäämään tästä."
	0FA3AFBA4B6898ACE8C5F2BB96DE4F96 = "Auttss! Voi jukopliut, kun kirpaisee!"
	1FD7CE6C4859426805179EAB327E1B4A = "Uuuuuuh, voin melkein maistaa sen...!"
	FD9E6FEE4F54335D56BC4992FE502ED1 = "Oooooh, tuolla on liejusiemen!"
	8A9CAEAF43A8AA5B13B4A592FD4A6758 = "Ups, liukastuin! "
	969630274597FFB2FB6E25ADDC75B86A = "Ups, liukastuin!"
	15476D9041A1581CA159BCAC8306EB5F = "Opaaleja!"
	3F59503242ACE4AEEAABBC88DB19FFC6 = "Opaaleja!"
	61BB27AB46310A029B6F1BB4CAA5BCDC = "Opaaleja!"
	6492F1E04D85BF277DB55C84F677D85F = "Opaaleja!"
	2FAF20B843318E3A02C0B2B0AFCE51E8 = "Avoin"
	32A74656415DA53555531CAEF4291A21 = "Avoin"
	C2E430214D77F2ACFAD33DBF456D1EA8 = "Avoin"
	F2A1D8B3464EFD94358EB09CEFDCB086 = "Avoin"
	854C01D44A5E7EE81044B5907A100F89 = "Avaa Kartta"
	8E8C8DA14D3D2162A85247B46C7A2B72 = "Avaa Kartta"
	C1BC99D34459105F2A3226B8FE72BEAF = "Avoin paikka {ClassLocked}"
	CD69019B4ACD9FD56EA4F6BAE980C967 = "Avaa selain liittyäksesi Discord-palvelimellemme"
	9DBD56BB4D585EF1C55B3EA399ABE8BB = "Avaa <bold>Maastoskanneri</>"
	C553D958484063A3B885E0BE83025480 = "Avataan turvaventtiilejä..."
	4D3C4FC141AC66F9D631BE95A363143F = "Sortaja"
	03FEEEF8408AF2D3D0862292305D5F60 = "Sortaja tapettu! "
	F4733B1049AFE50051FE678E1F2F3700 = "Täällä on sortaja! Hidas mutta sitkeä, ihan kuin äitini!"
	669948804005EBA7F8C7A898EBFEF7E1 = "Sortaja liikkeellä!"
	1C79C0044CA22A07CE0061AAE33DB491 = "ValintaNimi"
	960E1C1744D21EAA23992B862CC21563 = "Asetukset"
	3B1E5B8E4543BEFBD861518D5A1A25EA = "Lentokorkeus kiertoradalla"
	70017F3D4A98135051919DBDEB74E414 = "Orbitaaliinsyöttöjärjestys aloitettiin. Menkää Pudotuskapseliin."
	0C88F0D9439A9A86EC8A7D8A4CA880D4 = "Kiertorele"
	1317BCB64FF602C68E915F85D19DEF17 = "Ujokämmekäs"
	3752454A49008F9FA76DC3AF67725299 = "Ujokämmekäs!"
	4C00DDD243A216F0336201B7EB60440A = "Voit käskeä Boscoa louhimaan tai taistelemaan osoittamalla kohdetta laserosoittimella!"
	E188CD9A4447D90B16A773B3578B3A16 = "Tilaa varusteita"
	74AB3F064BD26D432194FB8AC54B2B7D = "Tilaan pumpun!"
	BCF3BEB34D63AE4315D8BAA3AF3F6317 = "Käsky työnjohdolta: lopettakaa tanssiminen ja menkää töihin!"
	3C5F34D0436E2B98FD13338659B30B2F = "Orgaaninen materiaali"
	55372B224AFBE73F4A6F798CF1108DDE = "Orgaaninen materiaali"
	67A295D34BF936AD221F2C8D04C42ADC = "Orgaaninen materiaali"
	F63322B34353B1D0A2F1CDB616C277A4 = "Orgaaninen materiaali"
	0FFD36D740519DEB53A524806E588CCF = "Oriprikoosi"
	15A4933447318B656308859834A16A6A = "Oriprikoosi"
	DE3CE1F04BD82C0C8A676EA9E5770A71 = "Auts!"
	AFBB796149BD3E0BAC271EA4A831B757 = "Auts! Auts! Auts!"
	F281BBBC4B2A9DC20A3527A0980B7A15 = "Auts! Auts! Auts!"
	3F74F79440BF376C9471EEBC88675AF5 = "Auts! Varo vähän"
	FE8D298B425AC9CFFD02ADA7FB7489FB = "Sydämelliset kiitoksemme. <3"
	375687B34635F0F9EA9D61A3735D12F1 = "Ötökät tuhoavat koneistoamme! Tehkää niistä selvää, ja heti!"
	72D368C0495F4D0DC1854F9FB97E9981 = "Ötökät tuhoavat koneistoamme! Tehkää niistä selvää, ja heti!"
	814D68294D66ABE791A42F85C7A82AC5 = "Kohteemme on nestemäinen morkiitti ja lähettämmekin teille jalostamon sillä täytettäväksi. Tuumasta toimeen ja esiintymiä pumppaamaan! Työ odottaa, känsäkourat!"
	6D4ADC7E46B2B3F042B165B4C8F39259 = "Skannerit havaitsivat suuren akvarkkiesiintymän tällä alueella. Lähetämme teidät ja raskaasti aseistetun alustan noutamaan niitä. Alueella näkyy paljon elonmerkkejä, joten vauhtia! Louhikaa akvarkit seinistä, jotka hohtavat sinistä valoa. Hoitakaa homma kotiin."
	5F106BFC4EF7D23F88DC409627BB610A = "Oma henkilökohtainen pikahissimme helvettiin!"
	2D1F2C3647ECEFDD247A8CADFE5E5EDF = "Ammukset loppu"
	3C3DBC024C6A8754E00885B0812366C5 = "Kantaman ulkopuolella"
	012F528546ADA04D3FB5E4AB92C191A3 = "Ammukset loppu!"
	5DC1A62D43E2DBEC920FE5962D2D2AB1 = "Ammukset loppu!"
	A68BC3E84483EF51FEC80792B400AF5E = "Ammukset loppu!"
	4049FA8640AEFA45B4CCEA928CD0F336 = "Poran polttoaine loppu!"
	9A5CDB1043F05B23B76771BFA68832F5 = "Räjähteet loppu!"
	6CD7434A4212050E211F9F94DE08DE9A = "Soihdut loppu!"
	F67361C745866645D3851EA77DF91CA1 = "Porista loppui löpö! "
	0DE721AC4BAA767DCC9FCD86AFE4EE07 = "Polttoaine loppu!"
	D9D7A32142300BABCAC32582CA34C2FF = "Polttoaine loppu!"
	D8FC624A4001CA4C49BC618B05365B07 = "Kranaatit loppu!"
	057BE77043458824BF448E8B951E9C8C = "Pois edestä!"
	2B9E600044140D297DA4EC8345723D70 = "Aika loppui, hemmetti!"
	3711991F4A17A05C18A33DA13DC87A88 = "Takamaa"
	E773D9ED48B9223409632781DF36899C = "Uloin kuori on murrettu! Jatkakaa poratraktorin suojelemista!"
	14A61DA14819A4FAE673CBB48FB6A60A = "Asema"
	9AC57E694EE3B543C1C87A9E019EE5F2 = "Työpaikka"
	8FDD042042C3FBF03A1CD6A5D9858E74 = "Hävytön"
	A42501264DF7FD9F80D70F9DDD4FFD78 = "Täällä merkin kohdalla!"
	92756188466FB245DB8FFFB9A7158F92 = "Täällä!"
	AD5E854B489923D1E8198094D115EF4B = "Täällä! Tämä Mini-Mule tarvitsee korjausta!"
	B87111104BA33C9090D56B947D41CD8D = "Kokonaislaatu"
	84053AAB4B7C37CC5D46059F54202547 = "Ylilatauskapseli"
	389424B544EE3DC0F41672BDDB8E31D5 = "Ylilataussprinkleri täällä!"
	9C060B6448CD7B7345C880A2B4D58D4B = "Ylilatautunut moottori"
	82C1EB914ACD689568E3048E02A6170C = "Ylilatautunut plasmakiihdytin"
	E2BF72E3420A68890656AF912032BA41 = "Ylilatautunut plasmakiihdytin"
	41D0760646E8C1303547DFBAD06A1A8B = "Yliladatut luodit"
	6B3BF8B148D57215523F0A97F3F3BDFC = "Yliladatut luodit"
	1FF6C8DA495918762EE0E3ADE3B22C14 = "Yliladattu suojakilpigeneraattori"
	B6743341488A1351F4AE828B8FAE1ACA = "Yliladattu suojakilpigeneraattori"
	ECF7C0EB41695FF811FEB6B44B625B50 = "Yliladattu suojakilpigeneraattori"
	F95022EE48E06ADA01B576BBC5E0826B = "Yliladattu suojakilpigeneraattori"
	053267634C8873B99D309BB01BEE1E51 = "Ylilatautunut vinssi"
	7C1672724B8FF9F93266DEB11051C0E5 = "Ylilaturi"
	FF2852AA4AADEF3DBF478A872D1BE2A6 = "Ylilataaja on saapunut! Käytä liekoja yhdistäkseen sen päälaitokseen"
	26F7E5BC4C0FD1CA8FE206BBEFC1E6D8 = "Ylikellotettu heittoturbiini"
	803A88C9486644ACBA542CB7FD4D5F4E = "Ylikellotettu laukaisumekanismi"
	2124C03B432A4AEB19E9CE8966CE8577 = "Ylikellotukset"
	D92AA94B470C861A452A2D920A0035B3 = "Ylikellotukset"
	DA8947674822DDDF31C86E9B5751F7A3 = "Ylikellotukset voidaan hankkia PAJATERMINAALISTA  "
	0EBEB7B4436AECD3CF1DAABECDE3A22A = "Uloke"
	AF3279314E1779BCEB043D85EFE11BD9 = "Ylikuumeta"
	2EAE2D5F41DAE24EE9766E8C2BBCB384 = "Ylikuumentumisen kesto"
	2A5DFB524A42F2691A1BB7B12F958E88 = "Ylikuormittaja"
	24F85ADE4CC184596E68DFAE75075CD2 = "Näköala"
	FA4E07804279B4B3DEE9DB8589863A36 = "Ylisuuri rumpulipas"
	05652CCF40E4CBF1BB43E4948ED56868 = "Ylisuuri rumpulipas"
	AA0D98A64640C5553FC5D88CD16980F1 = "Ylisuuri lipas"
	DF2CC684499B4A7E715E11B39B243016 = "Ylisuuret venttiilit"
	51103C5E498EC1B4E349FCBD1EB3C155 = "Ylisuuri lipas"
	03FB810E415F3D16E21BAAB92DA3D913 = "Yleiskatsaus"
	507C950C4D978998BFA816A9A3FB9A51 = "Yleiskatsaus"
	6C69138C45730D78DA5A498632991650 = "Omistettu"
	2F56D18E4A2834B531934E87753A4735 = "Oww...saimme potkut persuksille pahemman kerran!"
	0799F39E4BCAF5FBBF61D188026CEDAB = "Auuu! Tuo sattui!"
	9EC0FE4246353148B7F5F6A225ACF936 = "Auuu! Tuo sattui!"
	1F96254249D0610E653D639E266A4979 = "Uuu....jees!"
	31D27D4840864D26823DBA8E386D88CB = "Aaaahh.. pääni..."
	9B869A8242FB3926E2720992698F38F8 = "Aaaahh.. pääni..."
	B4F7ECDC4ABF7ED8102555BBD92F8686 = "Owww...mikä shokki!"
	D0987F834395BFB88D57F2BF61EA20D1 = "Auuuu ööööh aargh!"
	53C9FEA8406DDE7387E9D5A86439669B = "Ai kun kiva!"
	C688265942837DDEF12E26A907E40442 = "JUHLA KÄÄPIÖ"
	E43247564ACF43EFB9AFF4980B8DD23A = "KORVAUS:"
	06696F9D4443DD26F30DEFB645D4EEF0 = "TAIDOT"
	5B80BEB04A9069960C2016A2F65431DA = "TAIDOT"
	63D0361D4B68CE07E9D1D2BF398E5F16 = "TAIDOT"
	E922A7AE4D9A3CD28D72A394E6955EA0 = "TAIDOT"
	2F1A9D7B42E5D494358A6A81A7B51E6F = "POIMI {Name}"
	C754576745BC9F9126B405BB032888A0 = "ASETA SYNTYMISPISTE"
	53A82C904D55966BF1391B900B3F7B7F = "PLANEETAN ALUEEN NIMI"
	7E0A18E94FB6F4B363503FA6DA17D979 = "PLANEETAN ALUE:"
	C4CEE0CB4666A4D3AC9CBA8F27A7338A = "PLANEETAN ALUE:"
	E24ECEB940F819CF2934539764772B9E = "PLASMANAATTI!"
	CFB556A5425F3D3DD39FF2A76825620F = "PLASMAA!"
	741BD55D4E5B0C462C264AABB6B873A4 = "PELAAJA OTSIKKO"
	6837936E4EFB82CBEF489FAD5C73FE96 = "HUOMAA: Et saa tehtävästä enemmän kokemusta tai resursseja potkimalla pelaajia pois. Jos tämä pelaaja suorittaisi tehtävän loppuun, saisitte lisäksi selviytymisbonuksen!"
	E4DEE1334E397283E5AADFA084AE3366 = "YHDISTÄ OHJAIN UUDELLEEN"
	EA4562FA45A8C6547689F49A43018A1A = "KAPSELI SAAPUU"
	C7B1B77E43E6B31D18F2F2971E72CD04 = "KAPSELI LÄHTEE AJASSA:"
	D5925F6B4EC22216579581A4E06C601A = "KAPSELI KÄYNNISTYY"
	0E40CA4047102A62E43D82B23E361885 = "JULISTE"
	1FF13B8C4D6232CE2ED95493FE9280CB = "JULISTE"
	267BC29C4F46F53315DF40ACFF774224 = "JULISTE"
	32530E554582457AA11ED08573659070 = "JULISTE"
	3A3823784CC35059D668D68497667DCB = "JULISTE"
	3DC06E85461684D4AEBA21839561D3E6 = "JULISTE"
	4947708D422A62F894D6F5A889C474FA = "JULISTE"
	4A30657244B93514D30DC3A8EDAA75A3 = "JULISTE"
	81B8563D4DF77F1A355366A81695DF3E = "JULISTE"
	83C5FC4C4193BB888594C489F8168390 = "JULISTE"
	9220378247585014E7976EA7D97756AC = "JULISTE"
	9E4A9D9E421EA350C8B75E95AFDF7F76 = "JULISTE"
	A23D152F41CD71052D31E2B16DA39A97 = "JULISTE"
	AFD1C4324B79BACFD94AFEB89356B241 = "JULISTE"
	B4919C0F45405F0B28676F8896BF61D3 = "JULISTE"
	C124F3EE4C01ACF511274FB8DBC9F75F = "JULISTE"
	D1CDE0984D2C81BD03B35B84DB64027D = "JULISTE"
	E20007D84FB008864C68A9A5F4A7263C = "JULISTE"
	F9638E2B498C4881461D32A8112FC74A = "POTENSSI:"
	F91687AA446042CE5F08BD8FD6A74128 = "KTAPM100"
	2FCE1B4448A4E5B280E74FA2A6004432 = "KTAPM60"
	3390FE134D33563DF3EE1392D618153D = "KTAPM60"
	E0DB36364597302FB696098FC370D9B7 = "KTAHM20"
	63C257E9428B893417E3CF9DA9F6AD71 = "KTAHM30"
	0AB391C04E8BD17048A843924BCD6A9C = "KTAHM50"
	D50A2DB44AA91DFC4ED3D0BD222B1874 = "KTAHM75"
	2321334F4753988961C0BE8E16C7CB0B = "EDELLYTYKSET:"
	26FDD8C9457AF57F760EE6ADC035C4BC = "EDELLYTYKSET:"
	F3155C474EF53C36803B23875CCECF17 = "PAINA MITÄ TAHANSA NÄPPÄINTÄ JATKAAKSESI"
	680CF46F443D5BB1D62DEDB346CB9C4C = "PAINA [CallDonkey] KUTSUAKSESI M.U.L.E.n."
	726A354D42D77EA0A34584944346937A = "PAINA [EquipResupply] VALITAKSESI VARUSTEKAPSELIN JA PAINA SITTEN [Fire] TILATAKSESI SEN"
	9AD2FB414E12C8D2E3781DB47856BF5C = "PAINA [EquipResupply] VALITAKSESI VARUSTEKAPSELIN JA PAINA SITTEN [Fire] TILATAKSESI SEN"
	D186769C446A9560068D7F99EE279857 = "VALITSE VARUSTEKAPSELI PAINAMALLA [EquipResupply] JA TILAA SE PAINAMALLA [Fire]"
	6D8FB4944885F0E6042AC8AE064B7537 = "VALITSE VARUSTEKAPSELI PAINAMALLA KAHDESTI [EquipResupply]. TILAA KAPSELI PAINAMALLA [Fire]"
	B8CCFBD24E3F27F250DB4698E51549C7 = "VALITSE VARUSTEKAPSELI PAINAMALLA KAHDESTI [EquipResupply]. TILAA KAPSELI PAINAMALLA [Fire]"
	DA66CA3141162C3AF0D384B1DFD8A248 = "VALITSE VARUSTEKAPSELI PAINAMALLA KAHDESTI [EquipResupply]. TILAA KAPSELI PAINAMALLA [Fire]"
	E501CABD480DE511EC843F83B6B411FB = "PAINA [Fire] TILATAKSESI"
	A9ADC6E048BAF9FAB19E09BF2CF22D96 = "PRESS [Flare] HEITTÄÄKSESI VALON"
	E66F2965440023B51A13E5B5253ED0BC = "PAINA [Jump] JATKAAKSESI"
	54252A9A47A6776CFE924B93B30F5B44 = "TERVEHDI PAINAMALLA [Salute]"
	B02F8574471554F5DF0A04BB92B3D22A = "TUOTANTOVAUVAT: Ida-Marie, Thor, Alva, Ellie, Theodor ja Baldur - Tervetuloa Maahan!"
	255F35574AF0B5145093F9B0580D9F53 = "TUOTTO!"
	E6CE771943558977A67F7296A448F6B3 = "OHJELMOIJA"
	BF55A2DD4B08D1A83D629EBE0A4E5A24 = "EDISTYMISEN LASKENTA:"
	C05990CA4976B956E831ED9F3002CDDC = "YLEN42.PO"
	E37AD3CD4C1310766327B2843C8FF7B5 = "YLEN42.PI"
	FBF50853456C01248997068A42216933 = "YLEN42.TY"
	E9F6D4A04864A4B996E28A8B199E1317 = "YLEN42.TI"
	2595DDF2421600A4E23DBA930382415D = "YLENNÄ"
	D719A1FC4106A74F6CC295822915754A = "YLENNYS"
	6718F1AA4B5E715ADEE99F8D63C78C48 = "YLENNYS SAATAVILLA"
	1BB8B0D24D9F9640EEDC2FBE8AE382B6 = "MAHDOLLISUUS YLENNYKSEEN"
	625637E14AE36161309A579AF48094B0 = "YLENTÄMISEN HINTA"
	3C2211C04C11826513D1028765628866 = "YLENNYKSET"
	9D0495E743DE52B3F57657B90B4B5D58 = "ALTTIITA RÄJÄHDYKSELLE"
